Population	GeneID	Chr	Start	End	Biotype	LR.gene.max
WHG	IKBIP	12	99007183	99038891	protein_coding	2.71243
WHG	IKZF4	12	56401443	56432219	protein_coding	3.606621
WHG	IL22	12	68642022	68647387	protein_coding	5.830579
WHG	IL23A	12	56732663	56734193	protein_coding	11.591074
WHG	IL26	12	68595131	68619601	protein_coding	5.830579
WHG	IL31	12	122656577	122658746	protein_coding	1.070169
WHG	ING4	12	6759446	6772314	protein_coding	2.570891
WHG	INHBC	12	57828543	57844611	protein_coding	0.27747
WHG	INHBE	12	57846106	57853063	protein_coding	0.27747
WHG	IPO8	12	30781922	30848920	protein_coding	2.069421
WHG	IQCD	12	113633246	113658899	protein_coding	12.295896
WHG	IQSEC3	12	175931	287626	protein_coding	3.195751
WHG	IRAK3	12	66582659	66648402	protein_coding	2.277645
WHG	IRAK4	12	44152747	44183346	protein_coding	2.300612
WHG	ISCU	12	108956358	108963160	protein_coding	6.213429
WHG	ITFG2	12	2921788	2968957	protein_coding	2.243076
WHG	ITGA5	12	54789045	54813244	protein_coding	3.050102
WHG	ITGA7	12	56078352	56109827	protein_coding	2.516916
WHG	ITGB7	12	53585102	53601091	protein_coding	2.741929
WHG	ITPR2	12	26490342	26986131	protein_coding	6.700038
WHG	KANSL2	12	49047184	49076021	protein_coding	1.033306
WHG	KCNA1	12	5019071	5040527	protein_coding	1.085126
WHG	KCNA5	12	5153085	5155949	protein_coding	2.524335
WHG	KCNA6	12	4918342	4960277	protein_coding	1.424581
WHG	KCNC2	12	75433857	75603648	protein_coding	4.667001
WHG	KCNH3	12	49932940	49952091	protein_coding	3.64186
WHG	KCNJ8	12	21917889	21928515	protein_coding	1.91384
WHG	KCNMB4	12	70760056	70828072	protein_coding	2.539291
WHG	KCTD10	12	109886461	109915349	protein_coding	21.816065
WHG	KDM2B	12	121866900	122018920	protein_coding	4.601569
WHG	KDM5A	12	389295	498620	protein_coding	1.759992
WHG	KERA	12	91444268	91451760	protein_coding	3.030499
WHG	KIAA1551	12	32112304	32146039	protein_coding	2.582345
WHG	KIF21A	12	39687030	39837192	protein_coding	7.319732
WHG	KIF5A	12	57943781	57980415	protein_coding	1.137485
WHG	KITLG	12	88886570	88974628	protein_coding	3.332282
WHG	KLHL42	12	27932953	27955973	protein_coding	3.723809
WHG	KLRB1	12	9747147	9760482	protein_coding	0.1299
WHG	KLRC1	12	10594863	10607284	protein_coding	1.451179
WHG	KLRC2	12	10579453	10594899	protein_coding	1.451179
WHG	KLRC3	12	10564911	10573194	protein_coding	1.451179
WHG	KLRC4	12	10559983	10562356	protein_coding	1.402359
WHG	KLRD1	12	10378657	10469850	protein_coding	2.44217
WHG	KLRF1	12	9980077	9997606	protein_coding	1.026667
WHG	KLRF2	12	10034088	10048432	protein_coding	2.583577
WHG	KLRG1	12	9102640	9163356	protein_coding	0.040643
WHG	KLRK1	12	10524952	10544473	protein_coding	1.402333
WHG	KMT2D	12	49412758	49453557	protein_coding	0.577004
WHG	KNTC1	12	123011793	123110943	protein_coding	2.299284
WHG	KRAS	12	25357723	25403870	protein_coding	2.768092
WHG	KRR1	12	75890684	75905416	protein_coding	1.463314
WHG	KRT1	12	53068520	53074191	protein_coding	5.908674
WHG	KRT18	12	53342655	53346685	protein_coding	4.422337
WHG	KRT2	12	53038342	53045948	protein_coding	5.908674
WHG	KRT3	12	53183469	53189901	protein_coding	7.434705
WHG	KRT4	12	53200333	53208335	protein_coding	12.733158
WHG	KRT5	12	52908359	52914471	protein_coding	5.236584
WHG	KRT6A	12	52880958	52887041	protein_coding	5.236584
WHG	KRT6B	12	52840435	52845910	protein_coding	1.365669
WHG	KRT6C	12	52862300	52867569	protein_coding	5.236584
WHG	KRT7	12	52626304	52645970	protein_coding	3.356896
WHG	KRT71	12	52937693	52946931	protein_coding	5.236584
WHG	KRT72	12	52979373	52995322	protein_coding	5.908674
WHG	KRT73	12	53001354	53012343	protein_coding	5.908674
WHG	KRT74	12	52959566	52967609	protein_coding	5.236584
WHG	KRT75	12	52817854	52828309	protein_coding	1.365669
WHG	KRT76	12	53161939	53171129	protein_coding	2.062426
WHG	KRT77	12	53083410	53097247	protein_coding	5.908674
WHG	KRT78	12	53231588	53242876	protein_coding	12.733158
WHG	KRT79	12	53215194	53228079	protein_coding	12.733158
WHG	KRT8	12	53290977	53343738	protein_coding	12.733158
WHG	KRT80	12	52562780	52585784	protein_coding	3.356896
WHG	KRT81	12	52679697	52685318	protein_coding	1.194866
WHG	KRT82	12	52787715	52800139	protein_coding	1.365669
WHG	KRT83	12	52708085	52715182	protein_coding	1.194866
WHG	KRT84	12	52771596	52779436	protein_coding	1.365669
WHG	KRT85	12	52753790	52761265	protein_coding	1.365669
WHG	KRT86	12	52643084	52702947	protein_coding	3.356896
WHG	KSR2	12	117890817	118406788	protein_coding	8.85324
WHG	LACRT	12	55024595	55028679	protein_coding	1.839175
WHG	LAG3	12	6881678	6887621	protein_coding	2.613577
WHG	LALBA	12	48961467	48963849	protein_coding	1.365667
WHG	LARP4	12	50786166	50873787	protein_coding	1.731613
WHG	LDHB	12	21788276	21910791	protein_coding	4.186976
WHG	LEMD3	12	65563351	65642107	protein_coding	1.443599
WHG	LETMD1	12	51441745	51454207	protein_coding	3.438993
WHG	LGR5	12	71833550	71980090	protein_coding	2.794751
WHG	LHX5	12	113899839	113910085	protein_coding	4.546108
WHG	LIMA1	12	50569571	50677329	protein_coding	2.471734
WHG	LIN7A	12	81186299	81331704	protein_coding	3.871314
WHG	LINC00173	12	116971227	116974323	lincRNA	2.392058
WHG	LINC00477	12	24719898	24737102	lincRNA	1.308906
WHG	LINC00485	12	103203058	103218177	lincRNA	6.287731
WHG	LINC00507	12	128399917	128436097	lincRNA	13.873997
WHG	LINC00592	12	52604714	52617588	lincRNA	3.356896
WHG	LINC00615	12	91311800	91342446	lincRNA	3.912645
WHG	LINC00937	12	8448582	8549399	lincRNA	0.007069
WHG	LINC00938	12	46119510	46121558	lincRNA	1.627305
WHG	LINC00939	12	126443234	126467920	lincRNA	2.397023
WHG	LINC00940	12	2038368	2045740	lincRNA	4.310883
WHG	LINC00941	12	30947977	30955645	lincRNA	2.779864
WHG	LINC00943	12	127210816	127230798	lincRNA	1.4025
WHG	LINC00944	12	127214333	127256957	lincRNA	1.4025
WHG	LINC00987	12	9392599	9395635	lincRNA	0.061919
WHG	LLPH	12	66516842	66524548	protein_coding	0.621803
WHG	LMBR1L	12	49490919	49504683	protein_coding	2.238726
WHG	LMO3	12	16701307	16763528	protein_coding	1.416239
WHG	LPAR5	12	6728001	6745613	protein_coding	2.570891
WHG	LPCAT3	12	7085348	7125814	protein_coding	0
WHG	LRIG3	12	59265931	59314303	protein_coding	20.263556
WHG	LRMP	12	25173936	25261268	protein_coding	3.829517
WHG	LRP1	12	57522276	57607134	protein_coding	10.057421
WHG	LRP6	12	12268959	12419946	protein_coding	2.875013
WHG	LRRC10	12	70002351	70004942	protein_coding	3.201325
WHG	LRRC23	12	6982733	7023407	protein_coding	0
WHG	LRRC43	12	122652285	122688018	protein_coding	1.070169
WHG	LRRIQ1	12	85430092	85657002	protein_coding	21.108081
WHG	LRRK2	12	40590546	40763087	protein_coding	7.069059
WHG	LRTM2	12	1929433	1945918	protein_coding	3.479453
WHG	LTA4H	12	96394606	96437298	protein_coding	2.368199
WHG	LTBR	12	6484211	6500733	protein_coding	3.07665
WHG	LUM	12	91496406	91505608	protein_coding	2.615102
WHG	LYZ	12	69742121	69748014	protein_coding	1.120935
WHG	M6PR	12	9092959	9102551	protein_coding	0.036467
WHG	MAGOHB	12	10758612	10766222	protein_coding	3.617363
WHG	MANSC1	12	12482198	12503475	protein_coding	3.213721
WHG	MANSC4	12	27915671	27924209	protein_coding	3.723809
WHG	MAP1LC3B2	12	116997186	117014425	protein_coding	2.392058
WHG	MAP3K12	12	53874274	53893847	protein_coding	5.199143
WHG	MAPKAPK5	12	112279782	112334343	protein_coding	56.457054
WHG	MAPKAPK5-AS1	12	112277571	112280706	lincRNA	56.422125
WHG	MARCH9	12	58148881	58154190	protein_coding	1.889697
WHG	MARS	12	57869228	57911352	protein_coding	1.137485
WHG	MBD6	12	57914493	57923931	protein_coding	1.137485
WHG	MCRS1	12	49950327	49961936	protein_coding	5.046698
WHG	MDM1	12	68666223	68726161	protein_coding	5.830579
WHG	MDM2	12	69201956	69239214	protein_coding	2.686166
WHG	MED13L	12	116395711	116715143	protein_coding	2.26057
WHG	MED21	12	27175479	27219276	protein_coding	3.186551
WHG	METAP2	12	95867296	95909615	protein_coding	3.526823
WHG	METTL1	12	58162254	58166576	protein_coding	1.889697
WHG	METTL25	12	82752276	82873015	protein_coding	29.895002
WHG	METTL7A	12	51317255	51326300	protein_coding	2.665711
WHG	METTL7B	12	56075330	56078395	protein_coding	0.833132
WHG	MFAP5	12	8789942	8815484	protein_coding	0.021255
WHG	MFSD5	12	53645035	53648189	protein_coding	2.170937
WHG	MGAT4C	12	86372516	87232681	protein_coding	8.485018
WHG	MGP	12	15034115	15038860	protein_coding	1.095567
WHG	MGST1	12	16500076	16762193	protein_coding	3.090143
WHG	MIP	12	56843286	56862950	protein_coding	1.817881
WHG	MIR1178	12	120151439	120151529	miRNA	1.594714
WHG	MIR1228	12	57588287	57588359	miRNA	3.310138
WHG	MIR1251	12	97885678	97885761	miRNA	1.37424
WHG	MIR1252	12	79813037	79813101	miRNA	8.97063
WHG	MIR1293	12	50627925	50627995	miRNA	2.471734
WHG	MIR1302-1	12	113132839	113132981	miRNA	3.139218
WHG	MIR135A2	12	97957590	97957689	miRNA	1.092963
WHG	MIR141	12	7073260	7073354	miRNA	0
WHG	MIR148B	12	54731000	54731098	miRNA	3.050102
WHG	MIR196A2	12	54385522	54385631	miRNA	0.946991
WHG	MIR200C	12	7072862	7072929	miRNA	0
WHG	MIR26A2	12	58218392	58218475	miRNA	0.809378
WHG	MIR3198-2	12	54625181	54625260	miRNA	0.781554
WHG	MIR331	12	95702196	95702289	miRNA	0.776078
WHG	MIR3612	12	128778637	128778723	miRNA	4.513161
WHG	MIR3649	12	1769481	1769546	miRNA	2.601105
WHG	MIR3652	12	104324203	104324333	miRNA	6.504905
WHG	MIR3657	12	112475403	112475519	miRNA	48.647842
WHG	MIR3685	12	95703699	95703760	miRNA	0.776078
WHG	MIR3908	12	124020956	124021081	miRNA	6.140023
WHG	MIR3913-1	12	69978502	69978603	miRNA	2.124233
WHG	MIR3913-2	12	69978502	69978603	miRNA	2.124233
WHG	MIR3922	12	104985411	104985494	miRNA	2.475085
WHG	MIR4303	12	98389161	98389226	miRNA	2.7705
WHG	MIR4304	12	123495214	123495275	miRNA	12.030325
WHG	MIR4472-2	12	116866057	116866123	miRNA	4.052726
WHG	MIR4494	12	47757969	47758052	miRNA	3.535574
WHG	MIR4495	12	98332834	98332899	miRNA	4.434702
WHG	MIR4497	12	110271153	110271241	miRNA	1.791062
WHG	MIR4498	12	120593238	120593303	miRNA	11.301402
WHG	MIR4698	12	47581595	47581674	miRNA	3.027236
WHG	MIR4699	12	81552167	81552240	miRNA	1.405129
WHG	MIR4700	12	121160996	121161069	miRNA	1.893978
WHG	MIR4701	12	49165758	49165820	miRNA	6.001464
WHG	MIR492	12	95228174	95228289	miRNA	2.772409
WHG	MIR5188	12	125400093	125400205	miRNA	2.154359
WHG	MIR548C	12	65016289	65016385	miRNA	1.063013
WHG	MIR5700	12	94955565	94955635	miRNA	3.829019
WHG	MIR613	12	12917583	12917677	miRNA	2.600573
WHG	MIR614	12	13068763	13068852	miRNA	1.620829
WHG	MIR615	12	54427734	54427829	miRNA	0.946991
WHG	MIR616	12	57912946	57913042	miRNA	1.137485
WHG	MIR617	12	81226312	81226408	miRNA	3.871314
WHG	MIR618	12	81329515	81329612	miRNA	2.406028
WHG	MIR619	12	109230684	109230782	miRNA	0.832454
WHG	MIR620	12	116586365	116586459	miRNA	1.626283
WHG	MIR920	12	24365355	24365429	miRNA	3.062566
WHG	MIRLET7I	12	62997466	62997550	miRNA	0.95475
WHG	MLEC	12	121124672	121139667	protein_coding	1.674276
WHG	MLF2	12	6857170	6876641	protein_coding	2.613577
WHG	MLXIP	12	122516628	122631894	protein_coding	1.673501
WHG	MMAB	12	109991542	110011679	protein_coding	21.816065
WHG	MMP17	12	132312938	132336328	protein_coding	6.645735
WHG	MMP19	12	56229217	56236750	protein_coding	5.60017
WHG	MON2	12	62860597	62991363	protein_coding	1.835101
WHG	MORN3	12	122089024	122110537	protein_coding	1.334955
WHG	MPHOSPH9	12	123636867	123728561	protein_coding	11.643561
WHG	MRPL42	12	93861264	93897545	protein_coding	1.929202
WHG	MRPL51	12	6601150	6603007	protein_coding	1.922429
WHG	MRPS35	12	27863706	27909228	protein_coding	4.55684
WHG	MSI1	12	120779133	120806983	protein_coding	1.346519
WHG	MSRB3	12	65672423	65882024	protein_coding	3.853042
WHG	MUC19	12	40787197	40964632	protein_coding	2.733647
WHG	MUC8	12	133049334	133050726	protein_coding	3.512555
WHG	MUCL1	12	55224303	55252177	protein_coding	2.848312
WHG	MVK	12	110011060	110035067	protein_coding	21.463972
WHG	MYBPC1	12	101962131	102079796	protein_coding	6.481829
WHG	MYF5	12	81110691	81113452	protein_coding	6.081987
WHG	MYF6	12	81101277	81103253	protein_coding	6.081987
WHG	MYL2	12	111348623	111358526	protein_coding	3.165529
WHG	MYL6	12	56551945	56557280	protein_coding	1.322877
WHG	MYL6B	12	56546040	56553431	protein_coding	1.322877
WHG	MYO1A	12	57422301	57444982	protein_coding	13.859633
WHG	MYO1H	12	109785708	109893328	protein_coding	21.282853
WHG	NAA25	12	112464500	112546826	protein_coding	51.328595
WHG	NAB2	12	57482677	57489259	protein_coding	13.091212
WHG	NABP2	12	56615799	56623638	protein_coding	6.250294
WHG	NACA	12	57106212	57125412	protein_coding	0.687006
WHG	NANOG	12	7940390	7948655	protein_coding	0
WHG	NANOGNB	12	7917812	7926717	protein_coding	0
WHG	NAP1L1	12	76438670	76478813	protein_coding	4.404799
WHG	NAV3	12	78224685	78606790	protein_coding	5.183212
WHG	NCAPD2	12	6602522	6641121	protein_coding	1.922429
WHG	NCKAP1L	12	54891495	54937726	protein_coding	1.385591
WHG	NCKAP5L	12	50184929	50222533	protein_coding	8.874273
WHG	NCOR2	12	124808961	125052135	protein_coding	27.587495
WHG	NDUFA12	12	95290831	95397546	protein_coding	3.742975
WHG	NDUFA4L2	12	57628686	57634498	protein_coding	2.23306
WHG	NDUFA9	12	4758261	4798454	protein_coding	5.224205
WHG	NECAP1	12	8234807	8250367	protein_coding	0
WHG	NEDD1	12	97301001	97347129	protein_coding	0.985931
WHG	NELL2	12	44902058	45315631	protein_coding	7.829606
WHG	NEUROD4	12	55413729	55423798	protein_coding	2.428452
WHG	NFE2	12	54685895	54694905	protein_coding	2.417021
WHG	NFYB	12	104510855	104532067	protein_coding	2.38005
WHG	NINJ2	12	673462	772945	protein_coding	4.716483
WHG	NOC4L	12	132628993	132637013	protein_coding	2.660933
WHG	NOP2	12	6666029	6677857	protein_coding	1.922429
WHG	NOS1	12	117645947	117889975	protein_coding	4.783403
WHG	NPFF	12	53900474	53901422	protein_coding	5.199143
WHG	NR1H4	12	100867486	100958191	protein_coding	2.558972
WHG	NR2C1	12	95414005	95467479	protein_coding	6.80197
WHG	NR4A1	12	52416616	52453291	protein_coding	1.84612
WHG	NRIP2	12	2934514	2944710	protein_coding	2.243076
WHG	NT5DC3	12	104164231	104234975	protein_coding	7.210154
WHG	NTF3	12	5541278	5630702	protein_coding	3.910118
WHG	NTN4	12	96051583	96184930	protein_coding	2.313303
WHG	NTS	12	86268073	86276770	protein_coding	0.90293
WHG	NUAK1	12	106457118	106533811	protein_coding	5.230114
WHG	NUDT4	12	93771659	93797024	protein_coding	0.962557
WHG	NUP107	12	69080514	69136785	protein_coding	2.686166
WHG	NUP37	12	102467967	102513902	protein_coding	5.714324
WHG	NXPH4	12	57610578	57620232	protein_coding	2.23306
WHG	OAS1	12	113344582	113369990	protein_coding	6.097141
WHG	OAS2	12	113416200	113449528	protein_coding	3.730149
WHG	OAS3	12	113376157	113411054	protein_coding	6.097141
WHG	OASL	12	121458095	121477045	protein_coding	1.374493
WHG	OGFOD2	12	123459127	123464590	protein_coding	11.984787
WHG	OLR1	12	10310902	10324737	protein_coding	2.44217
WHG	OR10A7	12	55614809	55615759	protein_coding	0.586059
WHG	OR10AD1	12	48596081	48597170	protein_coding	1.318379
WHG	OR10P1	12	56030644	56031638	protein_coding	0.833132
WHG	OR2AP1	12	55968199	55969128	protein_coding	1.493278
WHG	OR6C1	12	55714346	55715408	protein_coding	1.229091
WHG	OR6C2	12	55845998	55846936	protein_coding	0.872888
WHG	OR6C3	12	55725485	55726420	protein_coding	1.229091
WHG	OR6C4	12	55944983	55946028	protein_coding	1.875955
WHG	OR6C6	12	55688072	55689016	protein_coding	1.229091
WHG	OR6C65	12	55794214	55795289	protein_coding	0.097156
WHG	OR6C68	12	55886147	55887100	protein_coding	1.875955
WHG	OR6C70	12	55862984	55863922	protein_coding	1.841624
WHG	OR6C74	12	55640982	55642086	protein_coding	0.414519
WHG	OR6C75	12	55758895	55759833	protein_coding	1.229091
WHG	OR6C76	12	55820038	55820976	protein_coding	0.671783
WHG	OR8S1	12	48901137	48923680	protein_coding	2.257579
WHG	OR9K2	12	55523465	55524586	protein_coding	0.657217
WHG	ORAI1	12	122064455	122080583	protein_coding	1.334955
WHG	ORMDL2	12	56211703	56215663	protein_coding	5.60017
WHG	OS9	12	58087738	58115340	protein_coding	1.889697
WHG	OSBPL8	12	76745577	76953589	protein_coding	3.605885
WHG	OTOGL	12	80603233	80772870	protein_coding	4.566266
WHG	OVCH1	12	29565407	29650619	protein_coding	4.425721
WHG	P2RX2	12	133195366	133198972	protein_coding	3.456931
WHG	P2RX4	12	121647660	121671909	protein_coding	2.165428
WHG	P2RX7	12	121570622	121623876	protein_coding	2.46698
WHG	PA2G4	12	56498103	56507691	protein_coding	1.79857
WHG	PAH	12	103230663	103352188	protein_coding	6.287731
WHG	PAN2	12	56710007	56727837	protein_coding	11.591074
WHG	PARP11	12	3900213	3982608	protein_coding	6.637236
WHG	PARPBP	12	102513956	102591298	protein_coding	6.699131
WHG	PAWR	12	79968759	80084877	protein_coding	15.980511
WHG	PCBP2	12	53835525	53874946	protein_coding	5.199143
WHG	PCED1B	12	47473386	47630443	protein_coding	3.027236
WHG	PCED1B-AS1	12	47599681	47610239	lincRNA	3.027236
WHG	PDE1B	12	54943134	54973023	protein_coding	1.839175
WHG	PDE3A	12	20522179	20837315	protein_coding	3.472526
WHG	PDE6H	12	15125956	15134799	protein_coding	2.473835
WHG	PDZRN4	12	41582250	41968392	protein_coding	6.181617
WHG	PEBP1	12	118573663	118583389	protein_coding	8.284782
WHG	PEX5	12	7341281	7371170	protein_coding	0
WHG	PFDN5	12	53689075	53693234	protein_coding	0.699766
WHG	PFKM	12	48498922	48540187	protein_coding	2.376705
WHG	PGAM5	12	133287405	133299228	protein_coding	1.858141
WHG	PHB2	12	7074490	7079988	protein_coding	0
WHG	PHC1	12	9066492	9094063	protein_coding	0.035888
WHG	PHLDA1	12	76419227	76427712	protein_coding	4.404799
WHG	PIANP	12	6802958	6809966	protein_coding	2.570891
WHG	PIK3C2G	12	18400548	18801348	protein_coding	2.155913
WHG	PIP4K2C	12	57984957	57997198	protein_coding	1.137485
WHG	PITPNM2	12	123468027	123634562	protein_coding	12.030325
WHG	PIWIL1	12	130822432	130857182	protein_coding	3.100946
WHG	PKP2	12	32943679	33049774	protein_coding	8.271372
WHG	PLA2G1B	12	120759914	120765592	protein_coding	1.346519
WHG	PLBD1	12	14656595	14721283	protein_coding	2.086179
WHG	PLBD2	12	113796371	113827203	protein_coding	13.255614
WHG	PLCZ1	12	18836103	18890991	protein_coding	1.83745
WHG	PLEKHA5	12	19282648	19529334	protein_coding	9.396379
WHG	PLEKHG6	12	6419602	6437672	protein_coding	4.571111
WHG	PLEKHG7	12	93115281	93166231	protein_coding	10.013887
WHG	PLXNC1	12	94542499	94701451	protein_coding	5.46243
WHG	PMCH	12	102590237	102591623	protein_coding	6.699131
WHG	PMEL	12	56347889	56367101	protein_coding	2.18903
WHG	POC1B	12	89813495	89919801	protein_coding	3.632203
WHG	POC1B-GALNT4	12	89913185	89920039	protein_coding	3.632203
WHG	POLE	12	133200348	133263951	protein_coding	3.456931
WHG	POLR3B	12	106751436	106903976	protein_coding	4.188657
WHG	POP5	12	121016567	121019201	protein_coding	1.556883
WHG	POU6F1	12	51580719	51611477	protein_coding	4.212053
WHG	PPFIA2	12	81652045	82153332	protein_coding	2.955461
WHG	PPFIBP1	12	27676364	27848497	protein_coding	4.55684
WHG	PPHLN1	12	42632249	42853517	protein_coding	3.862065
WHG	PPM1H	12	63037762	63328817	protein_coding	17.789324
WHG	PPP1CC	12	111157485	111180744	protein_coding	8.744729
WHG	PPP1R12A	12	80167343	80329240	protein_coding	14.760222
WHG	PPP1R1A	12	54969171	54982443	protein_coding	1.839175
WHG	PPTC7	12	110969120	111021125	protein_coding	10.841405
WHG	PRB1	12	11504757	11548500	protein_coding	3.724761
WHG	PRB2	12	11544476	11653975	protein_coding	5.652832
WHG	PRB3	12	11418857	11422739	protein_coding	11.589378
WHG	PRB4	12	11460017	11463369	protein_coding	5.900346
WHG	PRDM4	12	108126643	108155049	protein_coding	0.815831
WHG	PRH1	12	11033610	11036854	protein_coding	4.131082
WHG	PRH2	12	11081835	11084940	protein_coding	17.324802
WHG	PRICKLE1	12	42852140	42984157	protein_coding	3.862065
WHG	PRIM1	12	57125380	57146157	protein_coding	0.687006
WHG	PRKAB1	12	120105558	120119435	protein_coding	1.308813
WHG	PRKAG1	12	49396057	49412980	protein_coding	0.577004
WHG	PRMT8	12	3490515	3703139	protein_coding	9.966453
WHG	PRPF40B	12	49962001	50038449	protein_coding	5.046698
WHG	PRPH	12	49687035	49692465	protein_coding	0.8057
WHG	PRR13	12	53835389	53840429	protein_coding	5.199143
WHG	PRR4	12	10977559	11324212	protein_coding	25.889463
WHG	PSMD9	12	122326637	122356203	protein_coding	2.121505
WHG	PTGES3	12	57057127	57082159	protein_coding	1.004343
WHG	PTHLH	12	28111017	28125638	protein_coding	8.522284
WHG	PTMS	12	6874682	6880116	protein_coding	2.613577
WHG	PTPN11	12	112856155	112947717	protein_coding	21.586483
WHG	PTPN6	12	7055631	7070479	protein_coding	0
