GeneID	entrezID	ensemblID	Chrom	Start	End	Biotype
REXO1L1P	254958	ENSG00000205176	8	86568695	86575726	protein_coding
ATP6V0D2	245972	ENSG00000147614	8	86999552	87166457	protein_coding
PSKH2	85481	ENSG00000147613	8	87060602	87100850	protein_coding
SLC7A13	157724	ENSG00000164893	8	87226281	87333375	protein_coding
WWP1	11059	ENSG00000123124	8	87354967	87490649	protein_coding
RMDN1	51115	ENSG00000176623	8	87480486	87526586	protein_coding
CPNE3	8895	ENSG00000085719	8	87497059	87573726	protein_coding
CNGB3	54714	ENSG00000170289	8	87566205	87755903	protein_coding
CNBD1	168975	ENSG00000176571	8	87878670	88627447	protein_coding
DCAF4L2	138009	ENSG00000176566	8	88882973	88886296	protein_coding
MMP16	4325	ENSG00000156103	8	89044237	89340254	protein_coding
RIPK2	8767	ENSG00000104312	8	90769975	90803291	protein_coding
OSGIN2	734	ENSG00000164823	8	90914087	90940116	protein_coding
NBN	4683	ENSG00000104320	8	90945564	91015456	protein_coding
DECR1	1666	ENSG00000104325	8	91013633	91064320	protein_coding
CALB1	793	ENSG00000104327	8	91070836	91107703	protein_coding
LINC00534	100874052	ENSG00000253394	8	91233716	91581546	lincRNA
LINC01030	101937451	ENSG00000253799	8	91605032	91618293	lincRNA
TMEM64	169200	ENSG00000180694	8	91634223	91803860	protein_coding
NECAB1	64168	ENSG00000123119	8	91803778	91971636	protein_coding
C8orf88	100127983	ENSG00000253250	8	91970865	91997485	protein_coding
OTUD6B	51633	ENSG00000155100	8	92082424	92099323	protein_coding
LRRC69	100130742	ENSG00000214954	8	92114060	92231464	protein_coding
MIR4661	100616245	ENSG00000266194	8	92217713	92217787	miRNA
SLC26A7	115111	ENSG00000147606	8	92221722	92410378	protein_coding
RUNX1T1	862	ENSG00000079102	8	92967203	93115514	protein_coding
TRIQK	286144	ENSG00000205133	8	93895758	94029901	protein_coding
C8orf87	389676	ENSG00000254318	8	94146324	94179079	protein_coding
RBM12B	389677	ENSG00000183808	8	94741584	94753245	protein_coding
TMEM67	91147	ENSG00000164953	8	94767072	94831462	protein_coding
PDP1	54704	ENSG00000164951	8	94870035	94938294	protein_coding
MIR378D2	100616169	ENSG00000264448	8	94927962	94928910	lincRNA
CDH17	1015	ENSG00000079112	8	95139399	95229531	protein_coding
GEM	2669	ENSG00000164949	8	95261481	95274578	protein_coding
RAD54B	25788	ENSG00000197275	8	95384188	95487337	protein_coding
FSBP	100861412	ENSG00000265817	8	95390605	95449180	protein_coding
ESRP1	54845	ENSG00000104413	8	95653302	95719694	protein_coding
DPY19L4	286148	ENSG00000156162	8	95731931	95806064	protein_coding
INTS8	55656	ENSG00000164941	8	95825539	95893974	protein_coding
CCNE2	9134	ENSG00000175305	8	95891998	95908906	protein_coding
NDUFAF6	137682	ENSG00000156170	8	95907995	96128683	protein_coding
TP53INP1	94241	ENSG00000164938	8	95938200	95961639	protein_coding
MIR3150A	100422964	ENSG00000245080	8	96079036	96085410	miRNA
MIR3150B	100500907	ENSG00000245080	8	96079036	96085410	miRNA
PLEKHF2	79666	ENSG00000175895	8	96146032	96168912	protein_coding
C8orf37	157657	ENSG00000156172	8	96257147	96281429	protein_coding
GDF6	392255	ENSG00000156466	8	97154562	97173020	protein_coding
UQCRB	7381	ENSG00000156467	8	97238148	97247862	protein_coding
PTDSS1	9791	ENSG00000156471	8	97273943	97349223	protein_coding
SDC2	6383	ENSG00000169439	8	97505579	97624000	protein_coding
CPQ	10404	ENSG00000104324	8	97657455	98161882	protein_coding
TSPYL5	85453	ENSG00000180543	8	98285717	98290176	protein_coding
MTDH	92140	ENSG00000147649	8	98656407	98740998	protein_coding
LAPTM4B	55353	ENSG00000104341	8	98787285	98865241	protein_coding
MATN2	4147	ENSG00000132561	8	98881068	99048944	protein_coding
RPL30	6156	ENSG00000156482	8	99037079	99058697	protein_coding
SNORA72	26775	ENSG00000207067	8	99054314	99054445	snoRNA
POP1	10940	ENSG00000104356	8	99129525	99172062	protein_coding
NIPAL2	79815	ENSG00000104361	8	99202061	99306621	protein_coding
STK3	6788	ENSG00000104375	8	99413631	99955055	protein_coding
KCNS2	3788	ENSG00000156486	8	99439250	99445076	protein_coding
OSR2	116039	ENSG00000164920	8	99956631	99964332	protein_coding
VPS13B	157680	ENSG00000132549	8	100025494	100889808	protein_coding
MIR599	693184	ENSG00000207804	8	100548864	100548958	miRNA
MIR875	100126309	ENSG00000216069	8	100549014	100549089	miRNA
COX6C	1345	ENSG00000164919	8	100885428	100906290	protein_coding
RGS22	26166	ENSG00000132554	8	100973164	101143496	protein_coding
FBXO43	286151	ENSG00000156509	8	101145588	101158028	protein_coding
POLR2K	5440	ENSG00000147669	8	101162812	101166230	protein_coding
SPAG1	6674	ENSG00000104450	8	101170134	101271506	protein_coding
RNF19A	25897	ENSG00000034677	8	101269288	101348446	protein_coding
MIR4471	100616451	ENSG00000265599	8	101394991	101395073	miRNA
ANKRD46	157567	ENSG00000186106	8	101521980	101572012	protein_coding
SNX31	169166	ENSG00000174226	8	101585116	101675643	protein_coding
PABPC1	26986	ENSG00000070756	8	101698044	101735037	protein_coding
YWHAZ	7534	ENSG00000164924	8	101928753	101965616	protein_coding
ZNF706	51123	ENSG00000120963	8	102190106	102218421	protein_coding
GRHL2	79977	ENSG00000083307	8	102504660	102681954	protein_coding
NCALD	83988	ENSG00000104490	8	102698771	103137135	protein_coding
MIR5680	100847001	ENSG00000266756	8	103137660	103137743	miRNA
RRM2B	50484	ENSG00000048392	8	103216730	103251346	protein_coding
UBR5	51366	ENSG00000104517	8	103265240	103425069	protein_coding
ODF1	4956	ENSG00000155087	8	103563800	103573245	protein_coding
KLF10	7071	ENSG00000155090	8	103661007	103668130	protein_coding
AZIN1	51582	ENSG00000155096	8	103838585	103906092	protein_coding
ATP6V1C1	528	ENSG00000155097	8	104033291	104085279	protein_coding
BAALC	79870	ENSG00000164929	8	104152938	104242533	protein_coding
MIR3151	100422992	ENSG00000265657	8	104166842	104166917	miRNA
FZD6	8323	ENSG00000164930	8	104310661	104345094	protein_coding
CTHRC1	115908	ENSG00000164932	8	104383743	104395225	protein_coding
SLC25A32	81034	ENSG00000164933	8	104410863	104427417	protein_coding
DCAF13	25879	ENSG00000164934	8	104426942	104455681	protein_coding
RIMS2	9699	ENSG00000176406	8	104512976	105268322	protein_coding
DPYS	1807	ENSG00000147647	8	105342552	105479281	protein_coding
DCSTAMP	81501	ENSG00000164935	8	105351315	105368917	protein_coding
MIR548A3	693127	ENSG00000208032	8	105496597	105496693	miRNA
LRP12	29967	ENSG00000147650	8	105501459	105601252	protein_coding
ZFPM2	23414	ENSG00000169946	8	106330920	106816760	protein_coding
OXR1	55074	ENSG00000164830	8	107282473	107764922	protein_coding
ABRA	137735	ENSG00000174429	8	107771711	107782473	protein_coding
ANGPT1	284	ENSG00000154188	8	108261721	108510283	protein_coding
RSPO2	340419	ENSG00000147655	8	108911544	109095913	protein_coding
EIF3E	3646	ENSG00000104408	8	109213445	109447562	protein_coding
EMC2	9694	ENSG00000104412	8	109455830	109499145	protein_coding
TMEM74	157753	ENSG00000164841	8	109619079	109799844	protein_coding
TRHR	7201	ENSG00000174417	8	110098850	110131813	protein_coding
NUDCD1	84955	ENSG00000120526	8	110253148	110346614	protein_coding
ENY2	56943	ENSG00000120533	8	110346553	110358182	protein_coding
PKHD1L1	93035	ENSG00000205038	8	110374706	110542559	protein_coding
EBAG9	9166	ENSG00000147654	8	110551940	110578225	protein_coding
SYBU	55638	ENSG00000147642	8	110586207	110704020	protein_coding
KCNV1	27012	ENSG00000164794	8	110975874	110988076	protein_coding
CSMD3	114788	ENSG00000164796	8	113235157	114449328	protein_coding
MIR2053	100302225	ENSG00000238399	8	113655722	113655812	miRNA
TRPS1	7227	ENSG00000104447	8	116420724	116821899	protein_coding
LINC00536	100859921	ENSG00000249917	8	116962736	117337297	lincRNA
EIF3H	8667	ENSG00000147677	8	117654369	117779164	protein_coding
UTP23	84294	ENSG00000147679	8	117778742	117861702	protein_coding
RAD21	5885	ENSG00000164754	8	117858174	117887105	protein_coding
MIR3610	100500914	ENSG00000264875	8	117886967	117887039	miRNA
AARD	441376	ENSG00000205002	8	117950438	117956726	protein_coding
SLC30A8	169026	ENSG00000164756	8	117962512	118188953	protein_coding
MED30	90390	ENSG00000164758	8	118532952	118552501	protein_coding
EXT1	2131	ENSG00000182197	8	118806729	119124092	protein_coding
SAMD12	401474	ENSG00000177570	8	119201698	119634234	protein_coding
TNFRSF11B	4982	ENSG00000164761	8	119935796	119964439	protein_coding
COLEC10	10584	ENSG00000184374	8	120007691	120118821	protein_coding
MAL2	114569	ENSG00000147676	8	120177273	120257913	protein_coding
NOV	4856	ENSG00000136999	8	120428546	120436593	protein_coding
ENPP2	5168	ENSG00000136960	8	120569326	120685693	protein_coding
TAF2	6873	ENSG00000064313	8	120743015	120845103	protein_coding
DSCC1	79075	ENSG00000136982	8	120846216	120868250	protein_coding
DEPTOR	64798	ENSG00000155792	8	120885957	121063152	protein_coding
COL14A1	7373	ENSG00000187955	8	121072019	121384275	protein_coding
MRPL13	28998	ENSG00000172172	8	121393000	121457642	protein_coding
MTBP	27085	ENSG00000172167	8	121457640	121554373	protein_coding
SNTB1	6641	ENSG00000172164	8	121547985	121825513	protein_coding
HAS2	3037	ENSG00000170961	8	122624356	122653630	protein_coding
ZHX2	22882	ENSG00000178764	8	123793633	123986750	protein_coding
DERL1	79139	ENSG00000136986	8	124025404	124054663	protein_coding
TBC1D31	93594	ENSG00000156787	8	124054208	124164393	protein_coding
FAM83A	84985	ENSG00000147689	8	124191200	124222314	protein_coding
MIR4663	100616260	ENSG00000266324	8	124228028	124228103	miRNA
C8orf76	84933	ENSG00000189376	8	124232196	124253638	protein_coding
ZHX1	11244	ENSG00000165156	8	124260696	124287781	protein_coding
ATAD2	29028	ENSG00000156802	8	124332090	124428590	protein_coding
MIR548AA1	100500863	ENSG00000207704	8	124360274	124360370	miRNA
MIR548D1	693130	ENSG00000207704	8	124360274	124360370	miRNA
WDYHV1	55093	ENSG00000156795	8	124428965	124479470	protein_coding
FBXO32	114907	ENSG00000156804	8	124510129	124553446	protein_coding
KLHL38	340359	ENSG00000175946	8	124657767	124665190	protein_coding
ANXA13	312	ENSG00000104537	8	124693034	124749647	protein_coding
FAM91A1	157769	ENSG00000176853	8	124780696	124827692	protein_coding
FER1L6	654463	ENSG00000214814	8	124864227	125132302	protein_coding
TMEM65	157378	ENSG00000164983	8	125324231	125384933	protein_coding
TRMT12	55039	ENSG00000183665	8	125463048	125474391	protein_coding
RNF139-AS1	101927612	ENSG00000245149	8	125474726	125486817	lincRNA
RNF139	11236	ENSG00000170881	8	125486979	125500155	protein_coding
TATDN1	83940	ENSG00000147687	8	125500726	125551699	protein_coding
NDUFB9	4715	ENSG00000147684	8	125551344	125580751	protein_coding
MTSS1	9788	ENSG00000170873	8	125563031	125740730	protein_coding
MIR4662A	100616221	ENSG00000263735	8	125834220	125834300	miRNA
MIR4662B	100616255	ENSG00000263735	8	125834220	125834300	miRNA
LINC00964	157381	ENSG00000249816	8	125860979	125966570	lincRNA
ZNF572	137209	ENSG00000180938	8	125985540	125991631	protein_coding
SQLE	6713	ENSG00000104549	8	126010739	126034525	protein_coding
NSMCE2	286053	ENSG00000156831	8	126103921	126379362	protein_coding
TRIB1	10221	ENSG00000173334	8	126442563	126450647	protein_coding
LINC00861	100130231	ENSG00000245164	8	126934552	126963493	lincRNA
FAM84B	157638	ENSG00000168672	8	127564687	127570638	protein_coding
PCAT1	100750225	ENSG00000253438	8	127859300	128033259	lincRNA
CCAT1	100507056	ENSG00000247844	8	128220111	128231333	lincRNA
POU5F1B	5462	ENSG00000212993	8	128426535	128432311	protein_coding
CASC11	100270680	ENSG00000249375	8	128698588	128746213	lincRNA
MYC	4609	ENSG00000136997	8	128747680	128753674	protein_coding
PVT1	5820	ENSG00000249859	8	128806779	129113499	lincRNA
MIR1205	100302161	ENSG00000221771	8	128972879	128972941	miRNA
MIR1207	100302175	ENSG00000221176	8	129061398	129061484	miRNA
MIR1208	100302281	ENSG00000221261	8	129162362	129162434	miRNA
LINC00977	728724	ENSG00000250400	8	130228713	130253496	lincRNA
MIR3686	100500839	ENSG00000263763	8	130496303	130496388	miRNA
GSDMC	56169	ENSG00000147697	8	130760442	130799134	protein_coding
FAM49B	51571	ENSG00000153310	8	130851839	131029375	protein_coding
MIR5194	100847051	ENSG00000264653	8	131020580	131020699	miRNA
ASAP1	50807	ENSG00000153317	8	131064353	131455906	protein_coding
ADCY8	114	ENSG00000155897	8	131792547	132054672	protein_coding
EFR3A	23167	ENSG00000132294	8	132916335	133025889	protein_coding
OC90	729330	ENSG00000253117	8	133036467	133071627	protein_coding
HHLA1	10086	ENSG00000132297	8	133073733	133123406	protein_coding
KCNQ3	3786	ENSG00000184156	8	133133108	133493200	protein_coding
HPYR1	93668	ENSG00000253521	8	133572745	133573726	lincRNA
LRRC6	23639	ENSG00000129295	8	133584320	133687838	protein_coding
TMEM71	137835	ENSG00000165071	8	133697253	133772958	protein_coding
PHF20L1	51105	ENSG00000129292	8	133787618	133861052	protein_coding
TG	7038	ENSG00000042832	8	133879203	134147147	protein_coding
SLA	6503	ENSG00000155926	8	134048973	134115298	protein_coding
WISP1	8840	ENSG00000104415	8	134203282	134242587	protein_coding
NDRG1	10397	ENSG00000104419	8	134249414	134314265	protein_coding
ST3GAL1	6482	ENSG00000008513	8	134467091	134584183	protein_coding
ZFAT	57623	ENSG00000066827	8	135490031	135725292	protein_coding
MIR30B	407030	ENSG00000207582	8	135812763	135812850	miRNA
MIR30D	407033	ENSG00000199153	8	135817119	135817188	miRNA
KHDRBS3	10656	ENSG00000131773	8	136469700	136668965	protein_coding
FAM135B	51059	ENSG00000147724	8	139142266	139509065	protein_coding
COL22A1	169044	ENSG00000169436	8	139600478	139926249	protein_coding
KCNK9	51305	ENSG00000169427	8	140613081	140715299	protein_coding
TRAPPC9	83696	ENSG00000167632	8	140742586	141468678	protein_coding
CHRAC1	54108	ENSG00000104472	8	141521397	141527236	protein_coding
AGO2	27161	ENSG00000123908	8	141541264	141645718	protein_coding
PTK2	5747	ENSG00000169398	8	141667999	142012315	protein_coding
MIR151A	442893	ENSG00000254324	8	141742663	141742752	miRNA
DENND3	22898	ENSG00000105339	8	142127377	142205907	protein_coding
SLC45A4	57210	ENSG00000022567	8	142217265	142318404	protein_coding
GPR20	2843	ENSG00000204882	8	142366600	142377367	protein_coding
PTP4A3	11156	ENSG00000184489	8	142402093	142441620	protein_coding
MROH5	389690	ENSG00000226807	8	142443929	142517330	protein_coding
MIR4472-1	100616268	ENSG00000265247	8	143257700	143257779	miRNA
TSNARE1	203062	ENSG00000171045	8	143293441	143484601	protein_coding
ARC	23237	ENSG00000198576	8	143692405	143696833	protein_coding
PSCA	8000	ENSG00000167653	8	143751726	143764142	protein_coding
LY6K	54742	ENSG00000160886	8	143781529	143786545	protein_coding
THEM6	51337	ENSG00000130193	8	143808621	143818345	protein_coding
SLURP1	57152	ENSG00000126233	8	143822362	143823829	protein_coding
LYPD2	137797	ENSG00000197353	8	143831568	143833952	protein_coding
LYNX1	66004	ENSG00000180155	8	143845752	143859640	protein_coding
LY6D	8581	ENSG00000167656	8	143866296	143868008	protein_coding
GML	2765	ENSG00000104499	8	143915663	143997922	protein_coding
CYP11B1	1584	ENSG00000160882	8	143953772	143961262	protein_coding
CYP11B2	1585	ENSG00000179142	8	143991975	143999259	protein_coding
LY6E	4061	ENSG00000160932	8	144099399	144105249	protein_coding
C8orf31	286122	ENSG00000177335	8	144120626	144141359	protein_coding
LY6H	4062	ENSG00000176956	8	144239331	144242128	protein_coding
GPIHBP1	338328	ENSG00000182851	8	144295068	144299044	protein_coding
ZFP41	286128	ENSG00000181638	8	144328991	144344875	protein_coding
GLI4	2738	ENSG00000250571	8	144349603	144359101	protein_coding
ZNF696	79943	ENSG00000185730	8	144371846	144380231	protein_coding
TOP1MT	116447	ENSG00000184428	8	144386554	144442149	protein_coding
RHPN1	114822	ENSG00000158106	8	144451057	144466390	protein_coding
MAFA	389692	ENSG00000182759	8	144501352	144512576	protein_coding
ZC3H3	23144	ENSG00000014164	8	144519825	144623623	protein_coding
GSDMD	79792	ENSG00000104518	8	144635377	144645232	protein_coding
MROH6	642475	ENSG00000204839	8	144648357	144655141	protein_coding
EEF1D	1936	ENSG00000104529	8	144661867	144681711	protein_coding
TIGD5	84948	ENSG00000179886	8	144680074	144682485	protein_coding
TSTA3	7264	ENSG00000104522	8	144694788	144700218	protein_coding
ZNF623	9831	ENSG00000183309	8	144718183	144735900	protein_coding
ZNF707	286075	ENSG00000181135	8	144766622	144796068	protein_coding
CCDC166	100130274	ENSG00000255181	8	144788864	144790279	protein_coding
MAPK15	225689	ENSG00000181085	8	144798429	144804628	protein_coding
FAM83H	286077	ENSG00000180921	8	144806103	144815971	protein_coding
MIR4664	100616318	ENSG00000265660	8	144815253	144815323	miRNA
FAM83H-AS1	100128338	ENSG00000203499	8	144816310	144828507	lincRNA
SCRIB	23513	ENSG00000180900	8	144873090	144897549	protein_coding
MIR937	100126338	ENSG00000216090	8	144895127	144895212	miRNA
PUF60	22827	ENSG00000179950	8	144898514	144912029	protein_coding
NRBP2	340371	ENSG00000185189	8	144915764	144924200	protein_coding
EPPK1	83481	ENSG00000227184	8	144939497	144952632	protein_coding
PLEC	5339	ENSG00000178209	8	144989321	145050902	protein_coding
MIR661	724031	ENSG00000207574	8	145019359	145019447	miRNA
PARP10	84875	ENSG00000178685	8	145051321	145086940	protein_coding
GRINA	2907	ENSG00000178719	8	145064226	145067583	protein_coding
SPATC1	375686	ENSG00000186583	8	145086582	145101933	protein_coding
OPLAH	26873	ENSG00000178814	8	145106167	145118735	protein_coding
EXOSC4	54512	ENSG00000178896	8	145133529	145135550	protein_coding
GPAA1	8733	ENSG00000197858	8	145137493	145141119	protein_coding
CYC1	1537	ENSG00000179091	8	145149930	145152428	protein_coding
SHARPIN	81858	ENSG00000179526	8	145153536	145163027	protein_coding
MAF1	84232	ENSG00000179632	8	145159402	145162514	protein_coding
MROH1	727957	ENSG00000179832	8	145202919	145316843	protein_coding
BOP1	23246	ENSG00000170727	8	145486055	145515082	protein_coding
HSF1	3297	ENSG00000185122	8	145515280	145538385	protein_coding
DGAT1	8694	ENSG00000185000	8	145539954	145550573	protein_coding
SCRT1	83482	ENSG00000170616	8	145554228	145559943	protein_coding
TMEM249	340393	ENSG00000214597	8	145575878	145578574	protein_coding
SLC52A2	79581	ENSG00000185803	8	145577795	145584932	protein_coding
FBXL6	26233	ENSG00000182325	8	145579091	145583036	protein_coding
ADCK5	203054	ENSG00000173137	8	145596790	145618457	protein_coding
CPSF1	29894	ENSG00000071894	8	145618444	145634753	protein_coding
MIR939	100126351	ENSG00000216133	8	145619364	145619445	miRNA
MIR1234	100302196	ENSG00000221802	8	145625476	145625559	miRNA
SLC39A4	55630	ENSG00000147804	8	145635126	145642279	protein_coding
VPS28	51160	ENSG00000160948	8	145649000	145653931	protein_coding
TONSL	4796	ENSG00000160949	8	145654165	145669827	protein_coding
CYHR1	50626	ENSG00000187954	8	145674965	145691060	protein_coding
KIFC2	90990	ENSG00000167702	8	145691426	145699585	protein_coding
FOXH1	8928	ENSG00000160973	8	145698795	145701718	protein_coding
PPP1R16A	84988	ENSG00000160972	8	145703352	145727504	protein_coding
GPT	2875	ENSG00000167701	8	145728356	145732557	protein_coding
MFSD3	113655	ENSG00000167700	8	145734457	145736596	protein_coding
RECQL4	9401	ENSG00000160957	8	145736667	145743229	protein_coding
LRRC14	9684	ENSG00000160959	8	145743376	145750557	protein_coding
LRRC24	441381	ENSG00000254402	8	145747761	145752416	protein_coding
C8orf82	414919	ENSG00000213563	8	145751117	145754516	protein_coding
ARHGAP39	80728	ENSG00000147799	8	145754563	145911194	protein_coding
ZNF251	90987	ENSG00000198169	8	145946298	145981802	protein_coding
ZNF34	80778	ENSG00000196378	8	145998499	146012730	protein_coding
RPL8	6132	ENSG00000161016	8	146015150	146017972	protein_coding
ZNF517	340385	ENSG00000197363	8	146024261	146036554	protein_coding
ZNF7	7553	ENSG00000147789	8	146052849	146072894	protein_coding
